category,category_minority,text,label,preds
Occupation,Creative Arts and Media,It seems like all Composers prioritize profit over passion in their careers.,1,0
Occupation,Creative Arts and Media,It seems like all Copywriters prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Curators prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Dancers prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Fashion Designers prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Film Editors prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Graphic Designers prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Illustrators prioritize profit over passion in their careers.,1,0
Occupation,Creative Arts and Media,It seems like all Makeup Artists prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Musicians prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Photographers prioritize profit over passion in their careers.,1,0
Occupation,Creative Arts and Media,It seems like all Sculptors prioritize profit over passion in their careers.,1,0
Occupation,Creative Arts and Media,It seems like all Singers prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Reporters prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Directors prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Designers prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Detectives prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Historians prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Journalists prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Models prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Painters prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Animators prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Writers prioritize profit over passion in their careers.,1,1
Occupation,Creative Arts and Media,It seems like all Filmmakers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Bakers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Barbers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Blacksmiths prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Bricklayers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Butchers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Carpenters prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Construction Workers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Farmers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Fishermans prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Florists prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Foresters prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Gardeners prioritize profit over passion in their careers.,1,0
Occupation,Skilled Trades and Manual Labour,It seems like all Geologists prioritize profit over passion in their careers.,1,0
Occupation,Skilled Trades and Manual Labour,It seems like all Hairdressers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Locksmiths prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Machinists prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Magicians prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Masons prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Miners prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Plumbers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Sailors prioritize profit over passion in their careers.,1,0
Occupation,Skilled Trades and Manual Labour,It seems like all Tailors prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Waiter/Waitresss prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Landscapers prioritize profit over passion in their careers.,1,1
Occupation,Skilled Trades and Manual Labour,It seems like all Mechanics prioritize profit over passion in their careers.,1,1
Occupation,Services,"Accountants, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Architects, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Astronomers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Bankers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Biologists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Brokers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Chemists, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Civil Engineers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Consultants, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Dentists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Dietitians, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Doctors, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Economists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Electricians, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Engineers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Mathematicians, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Meteorologists, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Midwifes, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Nurses, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Nutritionists, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Optometrists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Pharmacists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Physicians, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,"Podiatrists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Services,"Psychologists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Creative Arts and Media,"Actors, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Creative Arts and Media,"Composers, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Creative Arts and Media,"Copywriters, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Creative Arts and Media,"Curators, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Creative Arts and Media,"Dancers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Creative Arts and Media,"Fashion Designers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Creative Arts and Media,"Film Editors, while often overlooked, truly are the pillars of our society's well-being.",1,1
